Adipocyte_ID,Area_Pixels,Area_Microns_Squared,Centroid_X,Centroid_Y,Grid_ID,MPP_Used,Closest_Tumour_ID,Distance_To_Closest_Tumour,Distance_Bin
633,10000.0,2442.3363999999997,3471.7736,8377.2278,22,0.4942,,,
634,17626.0,4304.862138639999,3821.4580733008056,8748.896176103484,22,0.4942,,,
635,6002.0,1465.89030728,3338.786571142952,8293.912195934688,22,0.4942,,,
636,13848.0,3382.1474467199996,3793.8944974003466,8361.38373772386,22,0.4942,,,
637,18598.0,4542.257236719999,3696.6311431336703,8915.636896440477,29,0.4942,,,
638,13968.0,3411.4554835199997,3945.9905498281787,8771.239977090492,22,0.4942,,,
639,9768.0,2385.6741955199996,4105.861486486487,8390.65038902539,22,0.4942,,,
640,19189.0,4686.599317959999,4072.650789514826,8812.881234040336,22,0.4942,,,
641,17357.0,4239.16328948,3846.6018897274876,8910.638416777092,29,0.4942,,,
642,15193.0,3710.6416925199997,3668.9401698150464,8380.81919304943,22,0.4942,,,
643,8928.0,2180.51793792,3716.4205869175626,8167.815636200717,22,0.4942,,,
644,11331.0,2767.4113748399996,3550.7355043685466,8595.682287529786,22,0.4942,,,
645,11102.0,2711.4818712799997,3800.7390560259414,8212.749414519907,22,0.4942,,,
646,20555.0,5020.222470199999,4067.569642422768,8641.180977864267,22,0.4942,,,
647,12390.0,3026.0547995999996,4063.0861178369655,8286.750686037127,22,0.4942,,,
648,11198.0,2734.9283007199997,3592.3576531523486,8802.04500803715,22,0.4942,,,
649,6216.0,1518.1563062399998,3468.118886743887,8537.095077220078,22,0.4942,,,
650,14127.0,3450.2886322799995,3832.6657464429813,8539.43958377575,22,0.4942,,,
651,9374.0,2289.4461413599997,4042.5594196714314,8484.135161083848,22,0.4942,,,
652,11955.0,2919.8131661999996,3728.7427017984105,8486.596152237558,22,0.4942,,,
653,17594.0,4297.04666216,3531.233772877117,8923.771683528475,29,0.4942,,,
654,5868.0,1433.1629995199999,3667.1337764144514,8254.248295841855,22,0.4942,,,
655,10171.0,2484.10035244,3706.0039327499753,8792.454724215908,22,0.4942,,,
656,5237.0,1279.05157268,3921.6610654955125,8344.382088982242,22,0.4942,,,
657,17632.0,4306.32754048,3427.4583711433756,8682.406817150635,22,0.4942,,,
658,4213.0,1028.95632532,3489.725611203418,8834.61049133634,22,0.4942,,,
659,10026.0,2448.6864746399997,3569.210951526032,8348.184320766008,22,0.4942,,,
660,10976.0,2680.7084326399995,3599.946246355685,8492.942875364432,22,0.4942,,,
661,10453.0,2552.9742389199996,3764.7043910838993,8647.796900411366,22,0.4942,,,
662,10867.0,2654.0869658799998,3347.802981503635,8375.941014079322,22,0.4942,,,
663,8595.0,2099.1881357999996,3649.6563118091913,8613.34520069808,22,0.4942,,,
664,4542.0,1109.30919288,3918.27917217085,8463.376265962132,22,0.4942,,,
665,14673.0,3583.6401997199996,4075.791453690452,8152.128126490834,22,0.4942,,,
666,6990.0,1707.1931435999998,3577.0317596566524,8198.542918454936,22,0.4942,,,
667,14813.0,3617.8329093199995,3327.499966245865,8600.542023897928,22,0.4942,,,
668,6217.0,1518.4005398799998,3872.8925526781404,8280.067556699372,22,0.4942,,,
669,24526.0,5990.07425464,3935.674753323004,8614.20211204436,22,0.4942,,,
670,8923.0,2179.2967697199997,3521.322313123389,8724.269079905862,22,0.4942,,,
671,8607.0,2102.11893948,3964.498663878239,8244.319158824213,22,0.4942,,,
672,9671.0,2361.9835324399996,3289.931030917175,8487.334815427566,22,0.4942,,,
673,15565.0,3801.4966065999997,4452.936395759717,8678.999871506585,23,0.4942,,,
674,13351.0,3260.7633276399997,3477.7266122387837,8162.861583401992,22,0.4942,,,
675,18651.0,4555.201619639999,4955.690043429307,8457.410540989758,23,0.4942,,,
676,11089.0,2708.3068339599995,4499.213905672288,8786.331409504915,23,0.4942,,,
677,24127.0,5892.62503228,4348.47697600199,8828.336718199527,22,0.4942,,,
678,7199.0,1758.2379743599997,3548.7441311293237,8073.934574246423,22,0.4942,,,
679,15265.0,3728.2265145999995,4864.190435637079,8583.866557484442,23,0.4942,,,
680,7389.0,1804.6423659599998,3958.6930572472593,8899.879550683449,22,0.4942,,,
681,25125.0,6136.370204999999,4789.363422885572,8468.265870646766,23,0.4942,,,
682,6095.0,1488.6040357999998,6267.199671862182,5151.4585726004925,16,0.4942,,,
683,19280.0,4708.8245792,5012.313744813278,8852.076296680498,23,0.4942,,,
684,7234.0,1766.7861517599997,3885.264583909317,8165.290848769699,22,0.4942,,,
685,14280.0,3487.6563791999997,4409.094817927171,8341.080112044818,22,0.4942,,,
686,6036.0,1474.19425104,6684.391981444665,4936.948310139165,17,0.4942,,,
687,8802.0,2149.7444992799997,6756.57839127471,4982.512042717564,17,0.4942,,,
688,17367.0,4241.60562588,4299.956584326596,8135.352565209881,22,0.4942,,,
689,4205.0,1027.0024561999999,6671.861831153389,5025.687039239001,16,0.4942,,,
690,5464.0,1334.4926089599999,3859.0042093704246,8425.872071742313,22,0.4942,,,
691,5502.0,1343.77348728,6612.5416212286445,4981.071246819339,16,0.4942,,,
692,10451.0,2552.4857716399997,4474.0718591522345,8894.799157975312,23,0.4942,,,
693,6341.0,1548.6855112399999,3251.0619776060557,8832.87336382274,22,0.4942,,,
694,18555.0,4531.7551902,4518.435030988951,8411.836863379143,23,0.4942,,,
695,8784.0,2145.3482937599997,6505.33014571949,5099.994763205828,16,0.4942,,,
696,13857.0,3384.3455494799996,4730.855019123908,8659.925957999567,23,0.4942,,,
697,7082.0,1729.6626384799997,6183.078932504942,5217.152499293985,16,0.4942,,,
698,9371.0,2288.71344044,4700.2522676341905,8816.241382990076,23,0.4942,,,
699,3192.0,779.59377888,3528.033521303258,8265.265350877193,22,0.4942,,,
700,15381.0,3756.55761684,5006.731746960536,8587.950458357715,23,0.4942,,,
701,5920.0,1445.8631487999999,3370.064527027027,8209.338006756756,22,0.4942,,,
702,5750.0,1404.34343,6138.321565217391,5297.502434782608,16,0.4942,,,
703,13132.0,3207.27616048,4669.369098385623,8581.38333840999,23,0.4942,,,
704,6879.0,1680.08320956,6343.590783544119,5290.8092746038665,16,0.4942,,,
705,15482.0,3781.2252144799995,4299.530551608319,8287.226650303579,22,0.4942,,,
706,9999.0,2442.0921663599997,3999.2232223222322,8089.616561656166,22,0.4942,,,
707,9091.0,2220.3280212399995,6421.371686283137,5335.6623033769665,16,0.4942,,,
708,3139.0,766.6493959599999,6536.12965912711,5013.994902835298,16,0.4942,,,
709,7369.0,1799.75769316,4902.12634007328,8691.195820328403,23,0.4942,,,
710,11789.0,2879.2703819599997,3669.4734922385273,8090.241750784629,22,0.4942,,,
711,9254.0,2260.1381045599996,6730.801167062892,5090.680354441322,17,0.4942,,,
712,7602.0,1856.6641312799998,6344.800052617732,5181.893449092344,16,0.4942,,,
713,7643.0,1866.67771052,4492.639801125212,8253.91966505299,23,0.4942,,,
714,15011.0,3666.1911700399996,4324.19412430884,8678.44813803211,22,0.4942,,,
715,5565.0,1359.1602065999998,6426.748247978437,5137.454088050315,16,0.4942,,,
716,10513.0,2567.6282573199996,4900.886236088652,8346.757538285932,23,0.4942,,,
717,12646.0,3088.57861144,3293.0135220623124,8724.684722441878,22,0.4942,,,
718,10570.0,2581.5495748,6587.077767265847,5258.7151371807,16,0.4942,,,
719,2939.0,717.8026679599999,3673.8543722354543,8691.948281728479,22,0.4942,,,
720,12119.0,2959.8674831599997,4685.878867893391,8151.858569188877,23,0.4942,,,
721,6962.0,1700.3546016799999,6272.493536340132,5245.555443837978,16,0.4942,,,
722,10997.0,2685.8373390799998,4725.757752114213,8270.419478039465,23,0.4942,,,
723,6717.0,1640.5173598799997,6594.925413130862,5071.1400923031115,16,0.4942,,,
724,2782.0,679.4579864799999,3458.7854061826024,8285.47735442128,22,0.4942,,,
725,21883.0,5344.56474412,4417.312617100032,8532.749942878034,22,0.4942,,,
726,10379.0,2534.90094956,3790.0363233452163,8074.722612968494,22,0.4942,,,
727,10086.0,2463.3404930399997,4947.98413642673,8225.029645052547,23,0.4942,,,
728,9673.0,2362.4719997199995,6508.743099348702,5334.11454564251,16,0.4942,,,
729,15763.0,3849.85486732,4608.6158091733805,8304.925648670938,23,0.4942,,,
730,2537.0,619.6207446799999,3733.2502956247536,8281.04769412692,22,0.4942,,,
731,4300.0,1050.204652,6365.103023255814,5090.859534883721,16,0.4942,,,
732,13018.0,3179.43352552,4311.29413120295,8433.964357044093,22,0.4942,,,
733,6779.0,1655.65984556,3274.3549196046615,8237.548458474701,22,0.4942,,,
734,6995.0,1708.4143117999997,6492.893209435311,5207.377412437455,16,0.4942,,,
735,14140.0,3453.4636696,4549.833734087694,8588.951555869873,23,0.4942,,,
736,15041.0,3673.5181792399994,4552.652217272787,8153.355295525564,23,0.4942,,,
737,2539.0,620.1092119599999,3320.9677038204018,8158.594722331627,22,0.4942,,,
738,5188.0,1267.0841243199998,6793.255975327679,5290.52698535081,17,0.4942,,,
739,9200.0,2246.9494879999997,4923.959673913044,8122.481739130435,23,0.4942,,,
740,6437.0,1572.1319406799998,6653.451452540003,5137.020040391487,16,0.4942,,,
741,5290.0,1291.9959556,6217.541587901701,5302.112098298677,16,0.4942,,,
742,8544.0,2086.73222016,4831.111306179775,8286.60545411985,23,0.4942,,,
743,9759.0,2383.4760927599996,3437.0908904600883,8058.2447996720975,22,0.4942,,,
744,29524.0,7210.753987359999,4845.012904755453,8851.448448719686,23,0.4942,,,
745,13585.0,3317.9139993999997,6332.503422892896,8423.404637467795,23,0.4942,,,
746,6873.0,1678.6178077199997,4631.412483631602,8432.601629564964,23,0.4942,,,
747,14896.0,3638.1043014399997,6073.792628893662,8494.307532223416,23,0.4942,,,
748,8876.0,2167.81778864,6683.819175304191,5250.566809373592,17,0.4942,,,
749,20049.0,4896.6402483599995,6271.521023492443,8317.700184547857,23,0.4942,,,
750,13160.0,3214.1147023999997,4427.41132218845,8115.718996960486,22,0.4942,,,
751,5104.0,1246.5684985599999,6412.369122257053,5229.228252351098,16,0.4942,,,
752,18602.0,4543.23417128,6621.192613697452,8636.943823244812,23,0.4942,,,
753,10639.0,2598.40169596,6190.47748848576,8434.08139862769,23,0.4942,,,
754,5190.0,1267.5725916,6571.43795761079,5161.198651252408,16,0.4942,,,
755,13040.0,3184.8066655999996,3223.2166411042945,8938.53550613497,29,0.4942,,,
756,7684.0,1876.6912897599998,4217.63912024987,8779.317933368038,22,0.4942,,,
757,15210.0,3714.7936643999997,6278.910585141354,8819.43734385273,23,0.4942,,,
758,5311.0,1297.12486204,6833.627753718697,5031.509320278667,17,0.4942,,,
759,17259.0,4215.228392759999,6692.460049829075,8503.505243640999,24,0.4942,,,
760,10050.0,2454.548082,3203.154726368159,8583.85960199005,22,0.4942,,,
761,12530.0,3060.2475091999995,4603.376775738228,8932.58411811652,30,0.4942,,,
762,14782.0,3610.26166648,6414.074279529157,8288.965566229197,23,0.4942,,,
763,10010.0,2444.7787363999996,6351.902797202797,8724.855944055944,23,0.4942,,,
764,11490.0,2806.2445236,3895.3240208877282,8061.457876414273,22,0.4942,,,
765,4935.0,1205.2930133999998,4569.866261398176,8849.783789260386,23,0.4942,,,
766,16934.0,4135.85245976,6544.648813038857,8236.946911538917,23,0.4942,,,
767,15952.0,3896.0150252799995,4808.272630391173,8166.3744984954865,23,0.4942,,,
768,16962.0,4142.691001679999,6429.1496875368475,8820.606119561373,23,0.4942,,,
769,7857.0,1918.9437094799998,4291.951635484282,8548.702049128166,22,0.4942,,,
770,9462.0,2310.9387016799997,6212.47537518495,8916.933840625661,30,0.4942,,,
771,11690.0,2855.0912516,4597.314114627887,8729.255774165953,23,0.4942,,,
772,1034.0,252.53758375999996,6201.332688588008,5144.136363636364,16,0.4942,,,
773,8478.0,2070.61279992,4182.125619249823,8098.183533852323,22,0.4942,,,
774,16038.0,3917.0191183199995,6191.894375857339,8205.359895248785,23,0.4942,,,
775,14349.0,3504.5085003599997,6133.186354449787,8783.021534601714,23,0.4942,,,
776,20784.0,5076.151973759999,6346.01659930716,8165.2680427251735,23,0.4942,,,
777,10800.0,2637.7233119999996,6470.333518518519,8147.2856481481485,23,0.4942,,,
778,12306.0,3005.53917384,6388.645620022753,8516.223549488055,23,0.4942,,,
779,6563.0,1602.9053793199998,4996.547463050434,8706.693737619991,23,0.4942,,,
780,13859.0,3384.8340167599995,6572.043509632729,8771.56151237463,23,0.4942,,,
781,1079.0,263.52809756,6240.582020389249,5367.628359592215,16,0.4942,,,
782,15498.0,3785.1329527199996,6506.235578784359,8561.122402890696,23,0.4942,,,
783,16426.0,4011.7817706399996,6316.113356873249,8623.030013393402,23,0.4942,,,
784,12799.0,3125.9463583599995,5301.764200328151,7564.655441831393,23,0.4942,,,
785,4615.0,1127.1382485999998,4655.630119176598,8499.040953412785,23,0.4942,,,
786,12100.0,2955.2270439999998,6523.369338842976,8901.001900826446,30,0.4942,,,
787,10824.0,2643.5849193599997,5414.953806356245,7571.271988174427,23,0.4942,,,
788,11295.0,2758.6189637999996,4195.043824701195,8535.23302346171,22,0.4942,,,
789,7790.0,1902.5800555999997,6118.567522464698,8300.45186136072,23,0.4942,,,
790,7351.0,1795.3614876399997,5261.540742756088,8014.357366344715,23,0.4942,,,
791,6181.0,1509.6081288399998,5689.872512538424,8015.846788545543,23,0.4942,,,
792,9064.0,2213.7337129599996,4811.715798764342,8720.48687113857,23,0.4942,,,
793,19465.0,4754.007802599999,5249.703416388389,7435.434420755201,23,0.4942,,,
794,7339.0,1792.43068396,6130.135440795749,8100.735522550756,23,0.4942,,,
795,18584.0,4538.83796576,5749.240959965562,7907.546975893241,23,0.4942,,,
796,19721.0,4816.531614439999,4190.057299325592,8673.674002332538,22,0.4942,,,
797,10363.0,2530.99321132,5717.3251954067355,7326.48653864711,23,0.4942,,,
798,7307.0,1784.6152074799998,6227.0758177090465,8712.015190912824,23,0.4942,,,
799,16328.0,3987.84687392,5190.003429691328,7921.081883880451,23,0.4942,,,
800,12428.0,3035.33567792,5587.454618603154,8051.736723527519,23,0.4942,,,
801,17543.0,4284.59074652,4182.197001653081,8228.442569685914,22,0.4942,,,
802,13903.0,3395.5802969199995,5542.124793210099,7800.201179601525,23,0.4942,,,
803,12083.0,2951.0750721199997,6768.041132169164,8293.307787801043,24,0.4942,,,
804,12477.0,3047.3031262799996,5430.195960567444,7834.123507253346,23,0.4942,,,
805,16685.0,4075.0382833999997,6470.912136649686,8685.141804015582,23,0.4942,,,
806,13521.0,3302.2830464399995,4189.992530138304,8874.986687375194,22,0.4942,,,
807,7577.0,1850.5582902799997,5774.370463244028,7464.5973340372175,23,0.4942,,,
808,14902.0,3639.5697032799994,6108.915850221447,8632.647429875184,23,0.4942,,,
809,8776.0,2143.3944246399997,4207.1820875113945,8356.86645396536,22,0.4942,,,
810,17808.0,4349.31266112,6680.961983378257,8834.625730008986,24,0.4942,,,
811,5716.0,1396.0394862399999,5492.081700489853,7310.3033589923025,23,0.4942,,,
812,25527.0,6234.552128279999,6618.709601598308,8381.9679554981,23,0.4942,,,
813,16167.0,3948.5252578799996,5829.769839797118,7274.685161130698,23,0.4942,,,
814,4755.0,1161.3309582,5028.840588853838,8952.896319663512,30,0.4942,,,
815,19267.0,4705.64954188,6398.661234234702,8967.048891887684,30,0.4942,,,
816,9850.0,2405.701354,5831.247005076142,8016.316040609137,23,0.4942,,,
817,6068.0,1482.0097275199998,4740.67551087673,8045.398648648648,23,0.4942,,,
818,11583.0,2828.9582521199995,6816.513165846499,8498.579210912545,24,0.4942,,,
819,8528.0,2082.82448192,5745.8942307692305,7653.693011257035,23,0.4942,,,
820,10932.0,2669.9621524799995,6117.635656787413,8929.897639956092,30,0.4942,,,
821,11173.0,2728.8224597199996,5155.0138727289,7259.8422983979235,23,0.4942,,,
822,4894.0,1195.27943416,4129.629342051491,8482.572742133225,22,0.4942,,,
823,15729.0,3841.55092356,6766.392014749825,8620.198296140887,24,0.4942,,,
824,17155.0,4189.828094199999,6784.929583211891,8161.983736519965,24,0.4942,,,
825,10154.0,2479.94838056,6661.77831396494,8153.125763246011,23,0.4942,,,
826,13107.0,3201.1703194799998,5492.608834973678,7942.219272144655,23,0.4942,,,
827,1389.0,339.24052595999996,4771.746580273578,8357.44852411807,23,0.4942,,,
828,16252.0,3969.2851172799997,5172.109709574206,7570.733694314546,23,0.4942,,,
829,8276.0,2021.2776046399997,6665.908651522474,8255.890647655873,23,0.4942,,,
830,9170.0,2239.6224788,5827.916684841875,7384.785387131952,23,0.4942,,,
831,8648.0,2112.1325187199996,5926.7146160962075,7696.800878815911,23,0.4942,,,
832,1226.0,299.43044263999997,4207.642740619902,8437.966557911908,22,0.4942,,,
833,12832.0,3134.0060684799996,5624.64292394015,7256.792394014962,23,0.4942,,,
834,15744.0,3845.2144281599994,6211.396214430894,8545.424225101626,23,0.4942,,,
835,8203.0,2003.44854892,6721.188345727173,8724.923686456175,24,0.4942,,,
836,13849.0,3382.3916803599996,5326.641345945555,7699.635569355188,23,0.4942,,,
837,6573.0,1605.3477157199998,6243.878442111669,8099.637304122927,23,0.4942,,,
838,15387.0,3758.0230186799995,5615.234743614739,7927.599337102749,23,0.4942,,,
839,12785.0,3122.5270874,5877.641845913179,7496.993429800547,23,0.4942,,,
840,4159.0,1015.7677087599999,6138.386150516952,8373.583313296465,23,0.4942,,,
841,14363.0,3507.9277713199995,6669.878298405625,8966.701037387733,30,0.4942,,,
842,3307.0,807.68064748,5707.245842153009,7530.367402479589,23,0.4942,,,
843,16756.0,4092.3788718399996,5827.0643351635235,7764.805204105992,23,0.4942,,,
844,12963.0,3166.0006753199996,5569.846331867623,7371.538918460233,23,0.4942,,,
845,3901.0,952.7554296399999,6294.480645988208,8933.148679825686,30,0.4942,,,
846,11139.0,2720.5185159599996,5431.760301642877,7711.272017236736,23,0.4942,,,
847,14055.0,3432.7038101999997,5940.952899324084,8033.42034863038,23,0.4942,,,
848,15395.0,3759.9768877999995,5529.8678142253975,7645.6538486521595,23,0.4942,,,
849,12925.0,3156.7197969999997,5582.037756286267,7503.70669245648,23,0.4942,,,
850,11787.0,2878.7819146799998,5646.088826673454,7602.2894714516,23,0.4942,,,
851,10395.0,2538.8086878,5475.8895622895625,7453.630206830207,23,0.4942,,,
852,2060.0,503.12129839999994,6197.080097087379,8650.718446601943,23,0.4942,,,
853,9160.0,2237.1801423999996,5368.898034934497,7396.164301310044,23,0.4942,,,
854,12058.0,2944.9692311199997,5140.94717200199,7379.864571239012,23,0.4942,,,
855,4230.0,1033.1082972,6047.1955082742315,8735.320330969267,23,0.4942,,,
856,12183.0,2975.4984361199995,5959.912090618074,7393.785602889272,23,0.4942,,,
857,6402.0,1563.5837632799999,5929.191346454233,7588.1983755076535,23,0.4942,,,
858,19167.0,4681.226177879999,7315.537225439558,7393.215422340481,24,0.4942,,,
859,11696.0,2856.5566534399995,7385.061730506156,7493.650820793434,24,0.4942,,,
860,15934.0,3891.6188197599995,5356.077632735032,8034.822831680683,23,0.4942,,,
861,13296.0,3247.33047744,7353.137334536703,7620.796179302046,24,0.4942,,,
862,2206.0,538.77940984,6460.2470534904805,8364.964641885766,23,0.4942,,,
863,10908.0,2664.10054512,5680.403098643198,7435.063531353136,23,0.4942,,,
864,13325.0,3254.4132529999997,7193.411707317073,7390.268067542213,24,0.4942,,,
865,4621.0,1128.60365044,5219.118589049989,7697.432806751785,23,0.4942,,,
866,9066.0,2214.22218024,7457.141076549747,7354.211449371277,24,0.4942,,,
867,7083.0,1729.90687212,5836.293943244388,7634.687702950727,23,0.4942,,,
868,15416.0,3765.10579424,7563.907044628957,7418.169434353918,24,0.4942,,,
869,10078.0,2461.3866239199997,5070.986802937091,7969.630283786466,23,0.4942,,,
870,5698.0,1391.64328072,7422.491224991225,7706.838364338364,24,0.4942,,,
871,21077.0,5147.712430279999,6994.675285856621,7422.759263652322,24,0.4942,,,
872,9076.0,2216.66451664,5271.623071837814,7293.196452181578,23,0.4942,,,
873,14381.0,3512.3239768399994,7705.612405256937,7790.360614699951,24,0.4942,,,
874,6580.0,1607.0573511999999,5728.051671732523,7782.279635258358,23,0.4942,,,
875,13131.0,3207.03192684,7172.574670626761,7269.945472545884,24,0.4942,,,
876,4362.0,1065.3471376799998,5853.26272352132,7898.597661623108,23,0.4942,,,
877,18869.0,4608.4445531599995,7483.369176956913,7578.66643701309,24,0.4942,,,
878,4050.0,989.1462419999999,5266.092839506173,7836.79950617284,23,0.4942,,,
879,17251.0,4213.27452364,7534.298011709466,7909.877514346995,24,0.4942,,,
880,3715.0,907.3279726,5378.342395693136,7924.243876177658,23,0.4942,,,
881,14858.0,3628.8234231199995,6934.524027459955,7589.84075918697,24,0.4942,,,
882,12811.0,3128.87716204,5644.27210990555,7724.178284286941,23,0.4942,,,
883,18709.0,4569.36717076,7308.064193703565,7976.238494842055,24,0.4942,,,
884,14365.0,3508.4162386,5940.722728854856,7823.312634876435,23,0.4942,,,
885,13129.0,3206.5434595599995,7132.103282809048,7482.689466067484,24,0.4942,,,
886,10655.0,2602.3094342,7269.8352885969025,7528.092069450962,24,0.4942,,,
887,16351.0,3993.4642476399995,5391.331845147086,7255.076019815302,23,0.4942,,,
888,8760.0,2139.4866863999996,7040.931392694064,7551.95,24,0.4942,,,
889,17081.0,4171.754804839999,7213.6915871436095,7780.901703647328,24,0.4942,,,
890,7066.0,1725.7549002399999,5213.0254741013305,7783.635437305406,23,0.4942,,,
891,9690.0,2366.6239715999995,7659.254489164086,7508.6615067079465,24,0.4942,,,
892,13521.0,3302.2830464399995,5109.724946379705,7698.32578951261,23,0.4942,,,
893,13830.0,3377.7512411999996,7682.573029645698,7361.1144613159795,24,0.4942,,,
894,26791.0,6543.263449239999,7149.315105819119,7632.126535030421,24,0.4942,,,
895,6404.0,1564.0722305599998,5328.886945658963,7861.840256089944,23,0.4942,,,
896,18496.0,4517.34540544,5067.147112889274,7839.88884083045,23,0.4942,,,
897,7809.0,1907.2204947599998,6991.3431937508,7680.519656806249,24,0.4942,,,
898,15503.0,3786.35412092,7191.603496097529,7940.3014255305425,24,0.4942,,,
899,3303.0,806.7037129199999,5389.560399636694,7481.7838328792,23,0.4942,,,
900,4224.0,1031.6428953599998,5653.401278409091,7825.194128787879,23,0.4942,,,
901,6808.0,1662.7426211199997,7092.342097532315,7353.5255581668625,24,0.4942,,,
902,1989.0,485.78070995999997,5910.372046254399,7938.336852689794,23,0.4942,,,
903,20695.0,5054.415179799999,7062.7774824836915,7786.57405170331,24,0.4942,,,
904,12356.0,3017.7508558399995,7338.847361605697,7756.64373583684,24,0.4942,,,
905,10201.0,2491.4273616399996,5057.1737084599545,7573.88432506617,23,0.4942,,,
906,11098.0,2710.50493672,7575.014957650027,7300.301405658677,24,0.4942,,,
907,6418.0,1567.49150152,5053.969460891243,7429.552976004986,23,0.4942,,,
908,15454.0,3774.3866725599996,7609.0018118286525,7632.270156593762,24,0.4942,,,
909,14456.0,3530.6414998399996,5509.108743774212,7195.050843940233,23,0.4942,,,
910,11949.0,2918.3477643599995,7593.129634279019,7762.022847100176,24,0.4942,,,
911,5912.0,1443.9092796799998,7282.878213802435,7273.0923545331525,24,0.4942,,,
912,13867.0,3386.7878858799995,6019.849498810125,7624.162399942309,23,0.4942,,,
913,1485.0,362.6869554,5696.115824915825,7195.381144781145,23,0.4942,,,
914,8105.0,1979.5136521999998,7510.375200493522,7697.799753238742,24,0.4942,,,
915,11217.0,2739.5687398799996,7378.7417313007045,7276.631541410359,24,0.4942,,,
916,2570.0,627.6804547999999,5746.741634241245,7209.389883268483,23,0.4942,,,
917,14466.0,3533.0838362399995,8080.738559380617,7724.505668463985,24,0.4942,,,
918,6552.0,1600.2188092799997,7426.514041514041,7940.589438339438,24,0.4942,,,
919,13320.0,3253.1920847999995,8030.961936936937,7622.834984984985,24,0.4942,,,
920,3850.0,940.2995139999999,7965.496623376624,4421.327792207792,10,0.4942,,,
921,6321.0,1543.8008384399998,7270.194114855244,7663.5908875177975,24,0.4942,,,
922,6045.0,1476.3923538,8323.809263854426,7771.483043837882,24,0.4942,,,
923,16676.0,4072.8401806399997,7930.723075077956,7724.542875989446,24,0.4942,,,
924,15173.0,3705.75701972,7039.012654056548,7258.262637579912,24,0.4942,,,
925,13953.0,3407.7919789199996,5046.639432380133,7302.832294130295,23,0.4942,,,
926,14158.0,3457.8598751199997,8173.607642322362,7616.969204689928,24,0.4942,,,
927,9170.0,2239.6224788,8490.1280261723,4262.3052344601965,10,0.4942,,,
928,9931.0,2425.4842788399997,8029.189507602457,7351.05085087101,24,0.4942,,,
929,6288.0,1535.74112832,8402.641380407125,4255.180025445293,10,0.4942,,,
930,7054.0,1722.8240965599998,7123.27686419053,7884.403317266799,24,0.4942,,,
931,12314.0,3007.4930429599995,8325.590303719344,7324.002598668182,24,0.4942,,,
932,5041.0,1231.18177924,8571.646300337236,4275.126562190042,10,0.4942,,,
933,15304.0,3737.7516265599997,6033.846445373759,7287.978894406691,23,0.4942,,,
934,2781.0,679.21375284,7283.387270765911,7847.856166846458,24,0.4942,,,
935,12233.0,2987.7101181199996,8139.50265674814,7815.334341535192,24,0.4942,,,
936,7384.0,1803.4211977599998,8362.652627302276,4344.500406283857,10,0.4942,,,
937,11197.0,2734.6840670799997,8164.33598285255,7916.476913458962,24,0.4942,,,
938,2865.0,699.7293785999999,5933.380802792321,7304.3113438045375,23,0.4942,,,
939,12882.0,3146.2177504799997,8582.512265176214,7450.413522744915,24,0.4942,,,
940,4264.0,1041.41224096,6877.504924953096,7521.4859287054405,24,0.4942,,,
941,10669.0,2605.7287051599997,6047.460774205642,7740.360108726216,23,0.4942,,,
942,10462.0,2555.1723416799996,8356.31150831581,7566.511087746128,24,0.4942,,,
943,3857.0,942.0091494799999,8541.100596318382,4193.710137412497,10,0.4942,,,
944,15116.0,3691.8357022399996,7927.058150304313,8008.399444297434,24,0.4942,,,
945,4974.0,1214.8181253599998,7634.145154804986,7903.387615601126,24,0.4942,,,
946,2973.0,726.1066117199999,7936.589640094181,4365.3824419778,10,0.4942,,,
947,10658.0,2603.04213512,8432.791611934697,7494.768905986114,24,0.4942,,,
948,10129.0,2473.8425395599998,8362.68328561556,7223.935334188963,24,0.4942,,,
949,7281.0,1778.2651328399998,8287.84850982008,4318.331410520533,10,0.4942,,,
950,13746.0,3357.2356154399995,7687.300232794995,7234.436417867016,24,0.4942,,,
951,10994.0,2685.10463816,8236.268782972531,7508.42050209205,24,0.4942,,,
952,4863.0,1187.70819132,8606.491671807526,4352.475632325725,10,0.4942,,,
953,15244.0,3723.0976081599997,7455.77033586985,8048.974809761217,24,0.4942,,,
954,8304.0,2028.1161465599998,8508.907875722543,4377.549975915222,10,0.4942,,,
955,8336.0,2035.9316230399997,8106.5122360844525,7535.355206333973,24,0.4942,,,
956,5230.0,1277.3419371999998,7473.3277246653915,7454.638432122371,24,0.4942,,,
957,6277.0,1533.0545582799998,6043.852636609846,7844.3363071530985,23,0.4942,,,
958,7194.0,1757.0168061599998,8223.911731998887,7980.145815957742,24,0.4942,,,
959,6321.0,1543.8008384399998,7711.857301059958,7685.967252017086,24,0.4942,,,
960,6785.0,1657.1252473999998,8155.603095062638,4339.62888725129,10,0.4942,,,
961,15248.0,3724.0745427199995,8214.956650052465,7244.489900314796,24,0.4942,,,
962,7278.0,1777.53243192,8161.237565265183,4439.5692497939,10,0.4942,,,
963,3708.0,905.6183371199999,7393.872437971952,7844.480043149946,24,0.4942,,,
964,15898.0,3882.8264087199996,5252.315385583092,7166.018555793182,23,0.4942,,,
965,15121.0,3693.05687044,7483.391971430461,7225.1941009192515,24,0.4942,,,
966,10572.0,2582.0380420799997,8137.462637154748,7443.581630722663,24,0.4942,,,
967,10366.0,2531.7259122399996,5823.039938259695,7153.0352112676055,23,0.4942,,,
